#Network | Station | Latitude | Longitude | Elevation | Sitename | StartTime | EndTime

#DATACENTER=IRISDMC,http://ds.iris.edu
NM|OLIL|38.7338|-88.0991|150.0|Olney Central College  Olney, IL|2005-03-04T00:00:00|2599-12-31T23:59:59
NM|PARM|36.664|-89.752|85.0|Stahl Farm,MO|1999-05-25T00:00:00|2599-12-31T23:59:59
NM|PBMO|36.7785|-90.4297|143.9|Three Rivers Community College, Poplar Bluff, MO|2007-06-22T00:00:00|2599-12-31T23:59:59
NM|PEBM|36.113|-89.862|76.0|Pemiscot Bayou,MO|1999-07-02T00:00:00|2599-12-31T23:59:59
NM|PENM|36.45|-89.628|85.0|Penman,Portageville,MO|1999-07-02T00:00:00|2599-12-31T23:59:59
NM|PLAL|34.9824|-88.0755|165.0|Pickwick Lake, AR|1998-03-01T00:00:00|2599-12-31T23:59:59
NM|PVMO|36.4137|-89.6997|98.3|UM Delta Research Portageville, MO|2002-08-17T00:00:00|2599-12-31T23:59:59
NM|PWLA|34.98|-88.064|204.0|Pickwick Lake,AL|1980-05-14T00:00:00|2599-12-31T23:59:59
NM|SIUC|37.7148|-89.2174|120.0|Carbondale, IL|1999-02-25T00:00:00|2599-12-31T23:59:59
NM|SLM|38.636101|-90.236397|186.0|St. Louis, MO|1997-02-06T00:00:00|2599-12-31T23:59:59
NM|UALR|34.7751|-92.3429|138.0|University of Arkansas, Little Rock|1999-06-22T00:00:00|2599-12-31T23:59:59
NM|USIN|37.965|-87.666|170.7|Univ. of Southern Indiana, Evansville, IN|2002-10-23T00:00:00|2599-12-31T23:59:59
NM|UTMT|36.3497|-88.8636|110.0|Martin, TN|2009-07-23T00:00:00|2599-12-31T23:59:59
NM|X502|35.4903|-92.3868|344.0|Temporary Arkansas|2014-03-28T00:00:00|2599-12-31T23:59:59
NN|BEK|39.8666|-120.359596|1743.0|Beckworth, California w84|1996-10-02T00:00:00|2599-12-31T23:59:59
NN|BFC|38.8938|-119.6094|1744.0|Buffalo Canyon, Nevada  w84gm|1978-02-28T00:00:00|2599-12-31T23:59:59
NN|CMK6|39.3102|-118.1193|1332.0|Chalk Mountain, Churchill County, NV, USA|2015-11-20T00:00:00|2599-12-31T23:59:59
NN|CTC|39.207699|-120.125999|2147.0|N. Tahoe City Carnelian Bay|2014-08-08T00:00:00|2599-12-31T23:59:59
NN|GMN|37.3003|-117.2607|2168.0|Gold Mountain, NV, USA|1979-07-13T00:00:00|2599-12-31T23:59:59
NN|GWY|36.186001|-116.6698|1538.0|Greenwater Valley, CA. (GPS 12/06/2000) w84gm|1988-02-10T00:00:00|2599-12-31T23:59:59
NN|HYDE|36.1609|-115.1931|657.0|Hyde High School, LLNL/ANSS BB+SM w84|2003-05-16T00:00:00|2599-12-31T23:59:59
NN|KVN|39.0484|-118.1012|1829.0|Kaiserville, Nevada w84gm|1971-09-20T00:00:00|2599-12-31T23:59:59
NN|LCH|37.232899|-117.645897|1414.0|Last Chance Range, CA. (GPS 01/04/2001) w84|1979-07-13T00:00:00|2599-12-31T23:59:59
NN|LHV|38.2513|-118.5049|2353.0|Little Huntoon Valley, Nevada w84gm|1980-09-16T00:00:00|2599-12-31T23:59:59
NN|MCA06|38.0089|-117.8818|1462.0|Monte Cristo ASL 06|2020-05-18T00:00:00|2599-12-31T23:59:59
NN|MCM05|38.1572|-117.8721|1591.0|Monte Cristo Menlo 05|2020-05-23T00:00:00|2599-12-31T23:59:59
NN|MCM07|38.2274|-117.7463|1716.0|Monte Cristo Menlo 07|2020-05-22T00:00:00|2599-12-31T23:59:59
NN|MCM08|38.1599|-118.0522|1669.0|Monte Cristo Menlo 08|2020-05-22T00:00:00|2599-12-31T23:59:59
NN|MPK|39.2928|-120.0364|2599.0|Martis Peak, California w84gm|1973-04-01T00:00:00|2599-12-31T23:59:59
NN|MZPB|37.7008|-117.3838|2371.0|Montezuma,NV,USA analog reactivation|2016-04-14T00:00:00|2599-12-31T23:59:59
NN|PAH|39.7106|-119.3854|1520.0|Pah Rah Range, Nevada w84gm|1996-08-17T00:00:00|2599-12-31T23:59:59
NN|PIO|37.947201|-114.491402|1887.0|Pioche, NV, USA - NN reactivation|2016-04-13T00:00:00|2599-12-31T23:59:59
NN|PNT|39.0891|-119.5997|2076.0|Pine Nut, Nevada w84|1994-10-15T00:00:00|2599-12-31T23:59:59
NN|PYM2|40.1701|-119.7321|1241.0|Pyramid Lake 2|2010-07-20T00:00:00|2599-12-31T23:59:59
NN|Q09A|38.834|-117.181602|1703.5|Carvers, NV, USA - NN reactivation|2015-09-22T00:00:00|2599-12-31T23:59:59
NN|QSM|35.965|-116.869102|385.0|Queen of Sheba Mine, CA. (GPS 01/17/2001)   w84gm|1978-11-28T00:00:00|2599-12-31T23:59:59
NN|REDF|39.389999|-119.764702|1466.0|Redfield Campus, S. Reno, Nevada|2013-05-24T00:00:00|2599-12-31T23:59:59
NN|S11A|37.644402|-115.7472|1456.0|Rachel, NV, USA - NN reactivation|2015-08-27T00:00:00|2599-12-31T23:59:59
NN|TBRD|39.173199|-119.930901|1952.0|Thunderbird Lodge, Lake Tahoe, NV|2017-10-20T00:00:00|2599-12-31T23:59:59
NN|UNVG|36.1106|-115.1446|619.0|UNLV greenhouse area, Las Vegas Valley|2012-06-14T00:00:00|2599-12-31T23:59:59
NN|VCN|39.295601|-119.650299|1928.0|Virginia City, Nevada gps|2011-08-03T00:00:00|2599-12-31T23:59:59
NN|WAK|38.504299|-119.438202|1890.0|Walker, California w84|1996-10-02T00:00:00|2599-12-31T23:59:59
NN|WDEM|39.5841|-119.8099|1572.0|Washoe County DEM, Nevada|2013-08-28T00:00:00|2599-12-31T23:59:59
NN|WLDB|36.792702|-116.626602|955.0|Wildcat Mountain, NV, USA analog reactivation|2016-04-20T00:00:00|2599-12-31T23:59:59
NN|YER|38.9852|-119.2406|1857.0|Yerington, Nevada w84gm|1998-09-04T00:00:00|2599-12-31T23:59:59
NN|ZPR|39.0131|-119.937599|2001.0|Zephyr Cove, Lake Tahoe, Nevada|2017-07-10T00:00:00|2599-12-31T23:59:59
NU|ACON|11.968|-85.174004|862.0|Acoyapa, Nicaragua|2008-01-01T00:00:00|2599-12-31T23:59:59
NU|BILN|14.0488|-83.374641|30.0|Z|2018-11-27T21:50:00|2599-12-31T23:59:59
NU|BLUN|11.993639|-83.771942|25.0|Bluefields, Nicaragua|2008-01-01T00:00:00|2599-12-31T23:59:59
NU|CARN|11.187226|-85.522179|64.0|Z|2018-10-12T16:50:00|2599-12-31T23:59:59
NU|CRIN|12.696586|-87.020889|879.0|volcan San Cristobal, Nicaragua|2008-01-01T00:00:00|2599-12-31T23:59:59
NU|HERN|12.6093|-86.831001|758.0|Volcan Telica, Nicaragua|2008-01-01T00:00:00|2599-12-31T23:59:59
NU|MASN|11.988917|-86.157631|150.0|Volcan Masaya, Nicaragua|2008-01-01T00:00:00|2599-12-31T23:59:59
NU|MGAN|12.148928|-86.248314|70.0|Managua, Nicaragua|2008-01-01T00:00:00|2599-12-31T23:59:59
NU|NANN|11.939032|-86.121277|327.0|Nandasmo, Nicaragua|2014-02-09T00:00:00|2599-12-31T23:59:59
NU|POTN|12.999861|-87.506287|40.0|POTOSI, COSIGUINA|2018-11-13T21:32:00|2599-12-31T23:59:59
NU|RIBN|12.94153|-85.232002|288.0|Rio Blanco, Nicaragua|2019-01-14T21:45:00|2599-12-31T23:59:59
NU|SIUN|13.71616|-84.773499|178.0|Universidad URACAN, Siuna, Nicaragua|2018-12-20T21:52:00|2599-12-31T23:59:59
NV|CQS64|48.6999|-126.8721|-1323.0|Clayoquot Slope, North (ODP 1364A)|2016-07-01T00:00:00|2599-12-31T23:59:59
NV|ENWF|47.959766|-129.124479|-2361.0|Endeavour West Flank|2016-06-21T00:00:00|2599-12-31T23:59:59
NV|KEMO|47.924102|-129.1082|-2270.0|Mothra Field|2016-06-18T00:00:00|2599-12-31T23:59:59
NV|NC89|48.670537|-126.848767|-1258.0|Clayoquot Slope, Bullseye (ODP 1089)|2009-09-17T00:00:00|2599-12-31T23:59:59
NV|NCBC|48.4275|-126.1752|-398.0|Barkley Canyon|2009-09-07T00:00:00|2599-12-31T23:59:59
NW|L44A|42.1782|-87.9119|202.0|Ryerson Woods, Lake Cnty Forest Preserve, IL, USA|2019-03-15T01:09:00|2599-12-31T23:59:59
NX|WTX28|32.878676|-103.376924|1173.0|Z|2020-11-05T15:00:00|2599-12-31T23:59:59
NX|WTX29|32.741397|-103.556767|1207.0|Z|2020-11-05T15:40:00|2599-12-31T23:59:59
NY|TGTN|61.5267|-128.27268|0.0|Tungsten|2013-07-01T00:00:00|2599-12-31T23:59:59
NY|WGLY|63.22815|-123.45841|0.0|Wrigley, NWT|2013-07-01T00:00:00|2599-12-31T23:59:59
NY|WTLY|60.11326|-128.79605|0.0|Watson Lake|2013-07-01T00:00:00|2599-12-31T23:59:59
NZ|BFZ|-40.679647|176.246245|283.0|Birch Farm|1996-04-03T00:00:00|2599-12-31T23:59:59
NZ|BKZ|-39.165666|176.492544|706.0|Black Stump Farm|2004-02-11T00:00:00|2599-12-31T23:59:59
NZ|HIZ|-38.512929|174.855686|237.0|Hauiti|2004-02-03T00:00:00|2599-12-31T23:59:59
NZ|KHZ|-42.41598|173.53897|64.0|Kahutara|1988-12-08T00:00:00|2599-12-31T23:59:59
NZ|ODZ|-45.043982|170.644622|274.0|Otahua Downs|1990-08-31T00:00:00|2599-12-31T23:59:59
NZ|QRZ|-40.825522|172.529148|263.0|Quartz Range|1990-04-26T00:00:00|2599-12-31T23:59:59
NZ|RPZ|-43.714608|171.053865|453.0|Rata Peaks|2001-06-06T00:00:00|2599-12-31T23:59:59
NZ|URZ|-38.259249|177.110894|95.0|Urewera|1990-10-09T00:00:00|2599-12-31T23:59:59
O2|ALVA|36.8696|-98.7931|454.0|Alva, Oklahoma, USA|2019-10-31T15:35:30|2022-12-31T23:59:59
O2|ARC2|35.7431|-97.2725|311.0|Arcadia, Oklahoma, USA|2019-11-19T18:49:00|2022-12-31T23:59:59
O2|CALT|35.6719|-98.2205|430.0|Calumet, Oklahoma, USA|2019-10-01T17:30:33|2022-12-31T23:59:59
O2|CHAN|35.652956|-96.785491|266.0|Chandler, Oklahoma, USA|2018-03-01T00:00:00|2021-12-31T23:59:59
O2|CRES|36.037118|-97.534468|311.0|Cresent, Oklahoma, USA|2018-03-14T00:00:00|2021-12-31T23:59:59
O2|DOVR|35.954333|-97.988182|337.0|Dover, Oklahoma, USA|2018-02-26T19:20:00|2021-12-31T23:59:59
O2|DRIP|35.6127|-96.065|243.0|Dripping spring state park, Oklahoma, USA|2020-02-20T17:57:29|2022-12-31T23:59:59
O2|DRUM|35.9192|-96.6054|296.0|Drumwright, Oklahoma, USA|2018-03-06T00:00:00|2021-12-31T23:59:59
O2|DUST|35.2803|-96.1087|268.0|Dustin, Oklahoma, USA|2019-12-04T18:28:00|2022-12-31T23:59:59
O2|ERNS|35.4243|-98.0293|418.0|El Reno, Oklahoma, USA|2019-10-01T15:05:19|2022-12-31T23:59:59
O2|FREE|36.9301|-99.2706|563.0|Freedom, Oklahoma, USA|2019-11-12T21:23:35|2022-12-31T23:59:59
O2|FW01|36.494607|-98.940745|431.0|Cuddy Creek, Oklahoma, USA|2019-02-12T17:00:00|2022-12-31T23:59:59
O2|FW02|36.378467|-98.729327|434.0|Waynoka, Oklahoma, USA|2019-02-12T18:00:00|2022-12-31T23:59:59
O2|FW03|36.52687|-99.17294|628.0|Mooreland, Oklahoma, USA|2019-01-25T15:47:00|2022-12-31T23:59:59
O2|FW04|36.59611|-98.665|448.0|Hopeton, Oklahoma, USA|2019-02-14T21:10:00|2022-12-31T23:59:59
O2|FW05|36.470407|-98.605392|444.0|Cleo Springs, Oklahoma, USA|2019-03-05T22:50:00|2022-12-31T23:59:59
O2|FW06|36.513783|-98.499062|420.0|Aline, Oklahoma, USA|2019-02-12T18:20:00|2022-12-31T23:59:59
O2|FW07|36.44981|-98.801017|404.0|Waynoka, Oklahoma, USA|2019-02-12T19:40:00|2022-12-31T23:59:59
O2|FW09|36.550787|-99.040665|517.0|Waynoka, Oklahoma, USA|2019-02-12T21:40:00|2022-12-31T23:59:59
O2|FW10|36.50599|-98.718477|457.0|Waynoka, Oklahoma, USA|2019-02-13T18:00:00|2022-12-31T23:59:59
O2|GORE|36.785632|-97.947062|348.0|Near Medford, Oklahoma, USA|2018-09-26T20:38:19|2022-12-31T23:59:59
O2|KS01|37.15342|-97.75897|360.0|Argonia South Station, Kansas|2019-08-01T15:45:00|2022-12-31T23:59:59
O2|KS08|37.22672|-97.970947|375.0|Anthony NE Station, Kansas|2019-07-31T21:53:00|2022-12-31T23:59:59
O2|KS13|37.012881|-97.477803|340.0|South Haven SW Station, Kansas|2019-07-31T22:00:00|2022-12-31T23:59:59
O2|MRSH|36.13231|-97.69548|309.0|Marshall, Oklahoma, USA|2018-03-01T00:00:00|2021-12-31T23:59:59
O2|PERK|35.926079|-97.129544|288.0|Perkins, Oklahoma, USA|2018-03-12T00:00:00|2021-12-31T23:59:59
O2|PERY|36.26001|-97.23505|209.0|Perry, Oklahoma, USA|2018-03-05T00:00:00|2021-12-31T23:59:59
O2|PW01|36.401813|-96.929228|322.0|Pawnee, Oklahoma|2019-09-19T18:16:07|2022-12-31T23:59:59
O2|PW02|36.418833|-96.858167|314.0|Pawnee, Oklahoma, USA|2019-09-16T21:37:00|2022-12-31T23:59:59
O2|PW05|36.48506|-96.964153|289.0|Fairfax, Oklahoma, USA|2019-05-17T15:53:59|2022-12-31T23:59:59
O2|PW06|36.42073|-96.972008|303.0|Pawnee, Oklahoma, USA|2019-09-16T17:17:00|2022-12-31T23:59:59
O2|PW07|36.504198|-96.765075|282.0|Ralston, Oklahoma, USA|2019-06-12T21:31:59|2022-12-31T23:59:59
O2|PW09|36.448013|-96.817045|291.0|Ralston, Oklahoma|2019-05-16T21:40:59|2022-12-31T23:59:59
O2|PW10|36.365555|-96.831053|297.0|Pawnee, Oklahoma|2019-10-08T18:00:00|2022-12-31T23:59:59
O2|PW13|36.328488|-96.817845|290.0|Pawnee, Oklahoma, USA|2019-05-07T19:35:00|2022-12-31T23:59:59
O2|PW15|36.468635|-97.013717|270.0|Ralston, Oklahoma, USA|2019-05-17T19:53:59|2022-12-31T23:59:59
O2|PW17|36.245382|-96.700188|324.0|Maramec, Oklahoma,USA|2019-10-02T21:27:43|2022-12-31T23:59:59
O2|PW18|36.278988|-97.044208|299.0|Morrison, Oklahoma, USA|2019-05-16T18:26:59|2022-12-31T23:59:59
O2|PW19|36.56854|-97.035507|301.0|Marland, Oklahoma, USA|2019-05-17T18:37:59|2022-12-31T23:59:59
O2|PW30|36.4169|-96.8217|314.0|Pawnee, Oklahoma, USA|2019-10-03T18:54:25|2022-12-31T23:59:59
O2|QUIN|35.2021|-95.4692|227.0|Quinton, Oklahoma, USA|2019-10-22T19:57:07|2022-12-31T23:59:59
O2|RNSP|35.9334|-98.4254|453.0|Roman Nose State Park, Oklahoma, USA|2019-10-17T00:00:00|2022-12-31T23:59:59
O2|ROSS|36.9472|-99.8667|607.0|Rosston, Oklahoma, USA|2019-11-01T16:09:27|2022-12-31T23:59:59
O2|SC02|34.7977|-97.389|310.0|Maysville, Garvin & McClain Counties, OK, USA|2020-06-18T20:08:59|2022-12-31T23:59:59
O2|SC03|34.940182|-97.848978|349.0|Ninnekah, Oklahoma, USA|2019-03-01T00:00:00|2022-12-31T23:59:59
O2|SC04|34.36356|-97.473422|300.0|Fox, Oklahoma, USA|2019-03-07T23:00:00|2022-12-31T23:59:59
O2|SC06|35.073193|-97.521477|342.0|Washington, Oklahoma, USA|2019-03-07T17:45:00|2022-12-31T23:59:59
O2|SC07|34.933695|-98.214027|349.0|Cyril, Oklahoma, USA|2019-03-01T00:00:00|2022-12-31T23:59:59
O2|SC08|34.687273|-96.393077|200.0|Tupelo, Oklahoma, USA|2020-11-11T22:02:00|2022-12-31T23:59:59
O2|SC09|34.5451|-97.3657|296.0|Elmore City, Oklahoma, USA|2019-03-07T00:00:00|2022-12-31T23:59:59
O2|SC10|35.422563|-98.271427|502.0|Scott, Oklahoma, USA|2019-01-29T17:40:00|2022-12-31T23:59:59
O2|SC11|35.183265|-98.740663|414.0|Mountain View, Oklahoma, USA|2019-01-25T00:00:00|2022-12-31T23:59:59
O2|SC12|34.921667|-99.3547|472.0|Granite, Oklahoma, USA|2020-11-02T21:42:00|2022-12-31T23:59:59
O2|SC13|34.727653|-96.945632|363.0|Stratford, Oklahoma, USA|2019-01-25T00:00:00|2022-12-31T23:59:59
O2|SC14|34.452052|-98.243927|339.0|Walters, Oklahoma, USA|2019-01-25T00:00:00|2022-12-31T23:59:59
O2|SC15|35.606645|-99.50059|550.0|Hammon, Oklahoma, USA|2019-01-31T22:00:00|2022-12-31T23:59:59
O2|SC16|35.974933|-98.815308|500.0|Oakwood, Oklahoma, USA|2019-01-28T19:48:00|2022-12-31T23:59:59
O2|SC18|36.502615|-97.554242|1051.0|Garber, Oklahoma, USA|2018-07-26T17:11:46|2021-12-31T23:59:59
O2|SC19|36.220151|-97.843067|1116.0|Bison, Oklahoma, USA|2018-07-26T21:57:40|2021-12-31T23:59:59
O2|SC20|35.4027|-98.4409|490.0|Lookeba, Oklahoma, USA|2018-08-01T19:15:29|2021-12-31T23:59:59
O2|SHWN|35.342772|-97.022544|320.0|Shawnee, Oklahoma, USA|2018-02-06T17:30:32|2021-12-31T23:59:59
O2|SMNL|35.29415|-96.56492|317.0|Seminole, Oklahoma, USA|2018-04-09T00:00:00|2021-12-31T23:59:59
O2|STIG|35.3406|-95.1056|256.0|Stigler, Oklahoma, USA|2020-02-19T18:47:22|2022-12-31T23:59:59
O2|TUTT|35.238272|-97.755588|407.0|Tuttle, Oklahoma, USA|2018-11-09T20:06:30|2022-12-31T23:59:59
OE|ARSA|47.2505|15.5232|577.0|Arzberg, Steiermark, Austria|1997-06-16T00:00:00|2599-12-31T23:59:59
OE|DAVA|47.286701|9.8803|1602.0|Damuels, Vorarlberg, Austria|1999-06-25T00:00:00|2599-12-31T23:59:59
OE|KBA|47.0784|13.3447|1721.0|Koelnbreinsperre, Kaernten, Austria|1997-11-24T00:00:00|2599-12-31T23:59:59
OH|BCOH|41.5019|-83.7927|198.0|Blue Creek Metro Park|2019-06-14T00:00:00|2599-12-31T23:59:59
OH|BGOH|41.396541|-82.598746|186.0|Bowling Green Firelands Campus|2019-09-25T00:00:00|2599-12-31T23:59:59
OH|BSPO|40.04307|-81.009361|363.0|Barkcamp State Park Ohio|2018-01-05T00:00:00|2599-12-31T23:59:59
OH|CHWO|38.93602|-82.526105|231.0|Cooper Hollow Wildlife Ohio|2018-01-06T00:00:00|2599-12-31T23:59:59
OH|CPOH|38.8401|-83.5776|289.0|Chapparal Prarie|2019-08-26T12:00:00|2599-12-31T23:59:59
OH|KDOH|40.719081|-83.369445|275.0|Killdeer Plains WA|2019-07-09T12:00:00|2599-12-31T23:59:59
OH|KLOH|40.195247|-83.966073|350.5|Kiser Lake State Park Ohio|2016-01-03T00:00:00|2599-12-31T23:59:59
OH|LEBO|41.7859|-81.1801|188.0|Lake Erie Bluffs Ohio|2016-01-08T00:00:00|2599-12-31T23:59:59
OH|M53A|41.439301|-80.675003|334.0|WI Miller and Sons, Farmdale, OH, USA|2018-09-28T00:00:00|2599-12-31T23:59:59
OH|MFOH|40.654884|-82.381572|374.0|Malabar Farms|2019-08-26T12:00:00|2599-12-31T23:59:59
OH|MWLO|40.503165|-84.568906|266.0|Mercer Wildlife Area Ohio|2018-01-06T00:00:00|2599-12-31T23:59:59
OH|O53A|40.249298|-81.212898|320.0|New Philadelphia, OH, USA|2018-09-28T00:00:00|2599-12-31T23:59:59
OH|P51A|39.4818|-83.060097|211.0|Williamsport, OH, USA|2018-09-28T00:00:00|2599-12-31T23:59:59
OH|P52A|39.633701|-82.1325|293.0|Corning, OH, USA|2018-09-28T00:00:00|2599-12-31T23:59:59
OH|SLSO|39.221713|-84.055974|272.0|Stonelick State Park Ohio|2018-01-06T00:00:00|2599-12-31T23:59:59
OH|SROH|39.127095|-81.789765|263.0|Shade River SF|2019-08-26T12:00:00|2599-12-31T23:59:59
OH|SSF2|38.6886|-83.1276|324.0|Shawnee State Forest Ohio New|2020-10-28T00:00:00|2599-12-31T23:59:59
OH|SSPO|39.803383|-84.334171|286.0|Sycamore State Park|2019-06-28T00:00:00|2599-12-31T23:59:59
OH|VLOH|40.322809|-84.243146|304.0|Vernon Luthman Wildlife Area|2019-07-24T12:00:00|2599-12-31T23:59:59
OK|AMES|36.335587|-98.192787|394.0|Ames, Oklahoma, USA|2017-03-22T20:20:20|2599-12-31T23:59:59
OK|BLOK|36.760615|-97.215026|301.0|Blackwell, Oklahoma, USA|2015-05-27T15:55:07|2599-12-31T23:59:59
OK|BLUF|35.65666|-97.60933|302.0|Edmond, Oklahoma, USA|2017-06-22T20:00:00|2599-12-31T23:59:59
OK|CHOK|35.561127|-97.061303|338.0|Chandler, Oklahoma, USA|2015-03-13T00:12:28|2599-12-31T23:59:59
OK|CROK|36.504737|-97.983354|403.0|Carrier, Oklahoma, USA|2013-08-07T00:00:00|2599-12-31T23:59:59
OK|CSTR|35.645556|-98.688889|516.3|Hydro, Oklahoma, USA|2016-07-14T00:00:00|2599-12-31T23:59:59
OK|DEOK|35.842652|-96.498262|291.0|Depew, Oklahoma, USA|2015-10-30T12:00:00|2599-12-31T23:59:59
OK|ELIS|36.065254|-99.418043|641.0|Ellis County, Oklahoma|2016-04-07T00:00:00|2599-12-31T23:59:59
OK|FNO|35.25738|-97.40115|360.0|Franklin, Norman, Oklahoma, USA|2011-09-16T00:00:00|2599-12-31T23:59:59
OK|HTCH|36.017058|-98.332692|347.0|Hitchcock, Oklahoma, USA|2016-04-01T00:00:00|2599-12-31T23:59:59
OK|LOOK|33.992427|-97.17999|286.0|Love County, Oklahoma, USA|2015-05-01T19:15:52|2599-12-31T23:59:59
OK|MOOR|35.341792|-97.65922|371.0|Moore, Oklahoma, USA|2016-12-02T00:00:00|2599-12-31T23:59:59
OK|NOKA|36.63468|-98.93193|476.0|Waynoka, Oklahoma, USA|2016-02-18T00:00:00|2599-12-31T23:59:59
OK|QUOK|36.1714|-96.708|296.0|Quay, Oklahoma, USA|2014-03-27T21:17:00|2599-12-31T23:59:59
OK|SMO|35.523142|-97.474662|357.0|Science Museum, Oklahoma, USA|2017-04-13T00:00:00|2599-12-31T23:59:59
OK|SWND|35.40549|-97.437992|390.0|Oklahoma City, Oklahoma, USA|2017-01-31T00:00:00|2599-12-31T23:59:59
OK|W35A|35.15274|-96.87453|322.0|Tecumseh, Oklahoma, USA|2012-02-15T00:00:00|2599-12-31T23:59:59
ON|ABR01|-17.964609|-38.695862|38.0|"OBSN: [ABR01] Abrolhos, BA"|2014-12-13T00:00:00|2599-12-31T23:59:59
ON|ALF01|-20.616865|-40.725212|22.0|"OBSN: [ALF01] Guarapari, ES"|2011-08-13T00:00:00|2599-12-31T23:59:59
ON|CAM01|-21.825657|-41.657402|31.0|OBSN: [CAM01] Campos, RJ|2011-08-16T00:00:00|2599-12-31T23:59:59
ON|CMC01|-15.360055|-39.519089|169.0|"OBSN: [CMC01] Camacan, BA"|2014-04-09T00:00:00|2599-12-31T23:59:59
ON|GUA01|-16.58349|-39.805344|198.0|"OBSN: [GUA01] Guaratinga, BA"|2013-10-27T00:00:00|2599-12-31T23:59:59
ON|PET01|-24.290108|-47.275345|150.0|OBSN: [PET01] Pedro de Toledo, SP|2011-04-04T00:00:00|2599-12-31T23:59:59
ON|RIB01|-19.314217|-40.394363|216.0|OBSN: [RIB01] Rio Bananal, ES|2011-04-04T00:00:00|2599-12-31T23:59:59
OO|AXBA1|45.820179|-129.736694|-2607.2|RSN Axial Base 1|2014-08-01T00:00:00|2599-12-31T23:59:59
OO|AXCC1|45.954681|-130.008896|-1528.0|RSN Axial East Caldera 1|2014-07-25T21:05:00|2599-12-31T23:59:59
OO|AXEC2|45.939671|-129.973801|-1519.0|RSN Axial East Caldera 2|2014-07-27T08:41:01|2599-12-31T23:59:59
OV|LAFE|9.8072|-84.910301|69.0|Finca La Fe,Paquera, Puntarenas|2000-01-01T00:00:00|2599-12-31T23:59:59
OV|VAVL|10.4373|-84.709099|749.0|VAVL, Volcan Arenal, Volcano Lodge|2012-04-01T00:00:00|2599-12-31T23:59:59
OX|ACOM|46.547901|13.5149|1715.0|Acomizza|2016-01-01T00:00:00|2599-12-31T23:59:59
OX|CGRP|45.8806|11.8047|1757.0|Cima Grappa|2016-01-01T00:00:00|2599-12-31T23:59:59
OX|CLUD|46.456902|12.8814|635.0|Cludinico|2016-01-01T00:00:00|2599-12-31T23:59:59
OX|DRE|46.173302|13.645|810.0|Drenchia|2016-01-01T00:00:00|2599-12-31T23:59:59
OX|PRED|46.442799|13.565|902.0|Cave del Predil|2016-01-01T00:00:00|2599-12-31T23:59:59
OX|SABO|45.987499|13.6337|575.0|Sabotino|2016-01-01T00:00:00|2599-12-31T23:59:59
PA|BRU2|8.794|-82.687798|1320.0|bru2, Barilles, OSOP, Panama|2000-01-01T00:00:00|2599-12-31T23:59:59
PB|B081|33.711166|-116.714165|1467.0|keenwi081bcs2006, Anza, CA, USA|2006-06-15T00:00:00|2599-12-31T23:59:59
PB|B082|33.598183|-116.596008|1374.8|pathfi082bcs2006, Anza, CA, USA|2006-06-10T00:00:00|2599-12-31T23:59:59
PB|B082A|33.598183|-116.596008|1374.8|pathfi082bcs2006, Anza, CA, USA|2013-03-02T00:00:00|2599-12-31T23:59:59
PB|B084|33.611568|-116.456367|1271.0|pinyon084bcs2006, Anza, CA, USA|2006-06-18T00:00:00|2599-12-31T23:59:59
PB|B086|33.557499|-116.530998|1392.0|santar086bcs2006, Anza, CA, USA|2006-06-17T00:00:00|2599-12-31T23:59:59
PB|B086A|33.557499|-116.530998|1392.0|santar086bcs2006, Anza, CA, USA|2013-02-13T00:00:00|2599-12-31T23:59:59
PB|B087|33.495499|-116.602669|1139.0|fordra087bcs2006, Anza, CA, USA|2006-06-17T00:00:00|2599-12-31T23:59:59
PB|B088|33.37495|-116.62052|1403.9|skyoks088bcs2007, Anza, CA, USA|2007-01-27T00:00:00|2599-12-31T23:59:59
PB|B093|33.59369|-116.7641|1229.6|trippf093bcs2007, Anza, CA, USA|2007-09-20T00:00:00|2599-12-31T23:59:59
PB|B946|33.5373|-116.592499|1429.0|sagebf946bcs2010, Anza, CA, USA|2010-07-23T00:00:00|2599-12-31T23:59:59
PE|IUPA|40.60667|-79.16967|398.0|Indiana University of Pennsylvania, Indiana, PA|2016-11-14T00:00:00|2599-12-31T23:59:59
PE|PABE|41.034714|-77.651588|204.0|Bald Eagle State Park, Howard, PA|2016-05-30T00:00:00|2599-12-31T23:59:59
PE|PABK|40.266521|-78.583679|482.0|Blue Knob State Park, Imler, PA|2016-09-13T00:00:00|2599-12-31T23:59:59
PE|PACC|41.32273|-79.0769|449.0|Clear Creek State Park, Sigel, PA|2019-07-10T12:00:00|2599-12-31T23:59:59
PE|PACH|41.75666|-79.171432|431.0|Chapman State Park, Clarendon, PA|2016-03-18T00:00:00|2599-12-31T23:59:59
PE|PACW|39.995014|-77.924789|394.0|Cowans Gap State Park, Fort Loudon, PA|2016-05-10T00:00:00|2599-12-31T23:59:59
PE|PADC|40.20529|-77.20025|164.0|Dickinson College, Carlisle, PA|2019-08-21T16:00:00|2599-12-31T23:59:59
PE|PAGS|40.23|-76.720001|120.0|PA Geological Survey, Middletown, PA|2009-02-12T22:40:50|2599-12-31T23:59:59
PE|PAKC|41.37471|-77.932533|294.0|Kettle Creek State Park, Renovo, PA|2016-05-04T00:00:00|2599-12-31T23:59:59
